Timestamp,Gas,AQI,Action,PDR,Energy
2026-04-05 22:33:32.370827,2339,285,2,1.0,2.376
2026-04-05 22:33:34.657438,2331,284,2,1.0,2.534
2026-04-05 22:33:36.867721,2335,285,2,1.0,2.693
2026-04-05 22:33:39.121019,2335,285,2,1.0,2.851
2026-04-05 22:33:41.344942,2331,284,2,1.0,3.01
2026-04-05 22:33:43.619780,2337,285,2,1.0,3.168
2026-04-05 22:33:46.019290,2333,284,2,1.0,3.326
2026-04-05 22:33:48.579143,2327,284,2,1.0,3.485
2026-04-05 22:33:50.873391,2332,284,2,1.0,3.643
2026-04-05 22:33:53.121294,2337,285,2,1.0,3.802
2026-04-05 22:33:55.372943,2333,284,2,1.0,3.96
2026-04-05 22:33:57.625236,2331,284,2,1.0,4.118
2026-04-05 22:33:59.874691,2332,284,2,1.0,4.277
2026-04-05 22:34:02.147053,2328,284,2,1.0,4.435
2026-04-05 22:34:04.377569,2327,284,2,1.0,4.594
2026-04-05 22:34:06.628642,2326,284,2,1.0,4.752
2026-04-05 22:34:09.058650,2331,284,2,1.0,4.91
2026-04-05 22:34:11.378199,2329,284,2,1.0,5.069
2026-04-05 22:34:13.673713,2329,284,2,1.0,5.227
2026-04-05 22:34:16.023030,2334,284,2,1.0,5.386
2026-04-05 22:34:18.377804,2330,284,2,1.0,5.544
2026-04-05 22:34:20.630382,2335,285,2,1.0,5.702
2026-04-05 22:34:22.878593,2332,284,2,1.0,5.861
2026-04-05 22:34:25.129122,2330,284,2,1.0,6.019
2026-04-05 22:34:27.383030,2303,281,2,1.0,6.178
2026-04-05 22:34:29.648248,2332,284,2,1.0,6.336
2026-04-05 22:34:31.878866,2330,284,2,1.0,6.494
2026-04-05 22:34:34.126788,2330,284,2,1.0,6.653
2026-04-05 22:34:36.348085,2326,284,2,1.0,6.811
2026-04-05 22:34:38.630477,2330,284,2,1.0,6.97
2026-04-05 22:34:40.876581,2333,284,2,1.0,7.128
2026-04-05 22:34:43.130236,2329,284,2,1.0,7.286
2026-04-05 22:34:45.378470,2329,284,2,1.0,7.445
2026-04-05 22:34:47.599584,2344,286,2,1.0,7.603
2026-04-05 22:34:49.878187,2331,284,2,1.0,7.762
2026-04-05 22:34:52.129358,2333,284,2,1.0,7.92
2026-04-05 22:34:54.382191,2338,285,2,1.0,8.078
2026-04-05 22:34:56.631021,2349,286,2,1.0,8.237
2026-04-05 22:34:58.877824,2328,284,2,1.0,8.395
2026-04-05 22:35:01.129805,2332,284,2,1.0,8.554
2026-04-05 22:35:03.377086,2332,284,2,1.0,8.712
2026-04-05 22:35:05.599977,2334,284,2,1.0,8.87
2026-04-05 22:35:07.882153,2328,284,2,1.0,9.029
2026-04-05 22:35:10.128461,2330,284,2,1.0,9.187
2026-04-05 22:35:12.479487,2330,284,2,1.0,9.346
2026-04-05 22:35:14.850829,2368,289,2,1.0,9.504
2026-04-05 22:35:17.135518,2340,285,2,1.0,9.662
2026-04-05 22:35:19.412977,2337,285,2,1.0,9.821
2026-04-05 22:35:21.631219,2342,285,2,1.0,9.979
2026-04-05 22:35:23.881536,2338,285,2,1.0,10.138
2026-04-05 22:35:26.131864,2328,284,2,1.0,10.296
2026-04-05 22:35:28.384093,2324,283,2,1.0,10.454
2026-04-05 22:35:30.636020,2323,283,2,1.0,10.613
2026-04-05 22:35:32.880454,2319,283,2,1.0,10.771
2026-04-05 22:35:35.135617,2320,283,2,1.0,10.93
2026-04-05 22:35:37.385912,2323,283,2,1.0,11.088
2026-04-05 22:35:39.636134,2325,283,2,1.0,11.246
2026-04-05 22:36:10.394235,2336,285,2,1.0,11.405
2026-04-05 22:36:12.756784,2333,284,2,1.0,11.563
2026-04-05 22:36:15.014022,2307,281,2,1.0,11.722
2026-04-05 22:36:17.258014,2282,278,2,1.0,11.88
2026-04-05 22:36:19.512321,2278,278,2,1.0,12.038
2026-04-05 22:36:21.763883,2291,279,2,1.0,12.197
2026-04-05 22:36:24.026668,2295,280,2,1.0,12.355
2026-04-05 22:36:26.279661,2303,281,2,1.0,12.514
2026-04-05 22:36:28.508834,2305,281,2,1.0,12.672
2026-04-05 22:36:30.785968,2313,282,2,1.0,12.83
2026-04-05 22:36:33.007583,2312,282,2,1.0,12.989
2026-04-05 22:36:35.260317,2316,282,2,1.0,13.147
2026-04-05 22:36:37.544391,2316,282,2,1.0,13.306
2026-04-05 22:36:39.729512,2318,283,2,1.0,13.464
2026-04-05 22:36:42.009768,2312,282,2,1.0,13.622
2026-04-05 22:36:44.268560,2312,282,2,1.0,13.781
2026-04-05 22:36:46.479125,2316,282,2,1.0,13.939
2026-04-05 22:36:48.765006,2318,283,2,1.0,14.098
2026-04-05 22:36:51.010866,2315,282,2,1.0,14.256
2026-04-05 22:36:53.264743,2317,282,2,1.0,14.414
2026-04-05 22:36:55.510734,2317,282,2,1.0,14.573
2026-04-05 22:36:57.729426,2317,282,2,1.0,14.731
2026-04-05 22:36:59.981354,2315,282,2,1.0,14.89
2026-04-05 22:37:02.256996,2311,282,2,1.0,15.048
2026-04-05 22:37:04.674386,2319,283,2,1.0,15.206
2026-04-05 22:37:07.006652,2311,282,2,1.0,15.365
2026-04-05 22:37:09.260197,2316,282,2,1.0,15.523
2026-04-05 22:37:11.507022,2319,283,2,1.0,15.682
2026-04-05 22:37:13.763790,2317,282,2,1.0,15.84
2026-04-05 22:37:16.010420,2316,282,2,1.0,15.998
2026-04-05 22:37:18.258262,2318,283,2,1.0,16.157
2026-04-05 22:37:20.509085,2317,282,2,1.0,16.315
2026-04-05 22:37:22.763195,2317,282,2,1.0,16.474
2026-04-05 22:37:24.981398,2316,282,2,1.0,16.632
2026-04-05 22:37:27.265566,2316,282,2,1.0,16.79
2026-04-05 22:37:29.484321,2318,283,2,1.0,16.949
2026-04-05 22:37:31.764730,2317,282,2,1.0,17.107
2026-04-05 22:37:34.011757,2324,283,2,1.0,17.266
2026-04-05 22:37:36.260229,2318,283,2,1.0,17.424
2026-04-05 22:37:38.509518,2316,282,2,1.0,17.582
2026-04-05 22:37:40.764470,2314,282,2,1.0,17.741
2026-04-05 22:37:43.013703,2300,280,2,1.0,17.899
2026-04-05 22:37:45.261905,2316,282,2,1.0,18.058
2026-04-05 22:37:47.512009,2315,282,2,1.0,18.216
2026-04-05 22:37:49.764524,2313,282,2,1.0,18.374
2026-04-05 22:37:52.017481,2312,282,2,1.0,18.533
2026-04-05 22:37:54.266409,2314,282,2,1.0,18.691
2026-04-05 22:38:40.317893,2363,288,2,1.0,18.85
2026-04-05 22:38:42.694454,2364,288,2,1.0,19.008
2026-04-05 22:38:44.950580,2369,289,2,1.0,19.166
2026-04-05 22:38:47.381712,2369,289,2,1.0,19.325
2026-04-05 22:38:49.672548,2370,289,2,1.0,19.483
2026-04-05 22:38:51.949413,2372,289,2,1.0,19.642
2026-04-05 22:38:54.202493,2373,289,2,1.0,19.8
2026-04-05 22:38:56.452332,2369,289,2,1.0,19.958
2026-04-05 22:38:58.850401,2368,289,2,1.0,20.117
2026-04-05 22:39:01.211231,2369,289,2,1.0,20.275
2026-04-05 22:39:03.454792,2366,288,2,1.0,20.434
2026-04-05 22:39:05.699107,2368,289,2,1.0,20.592
2026-04-05 22:39:07.951415,2371,289,2,1.0,20.75
2026-04-05 22:39:10.197267,2369,289,2,1.0,20.909
2026-04-05 22:39:12.475074,2373,289,2,1.0,21.067
2026-04-05 22:39:14.695907,2375,289,2,1.0,21.226
2026-04-05 22:39:16.952311,2369,289,2,1.0,21.384
2026-04-05 22:39:19.233400,2369,289,2,1.0,21.542
2026-04-05 22:39:21.418623,2373,289,2,1.0,21.701
2026-04-05 22:39:23.702441,2375,289,2,1.0,21.859
2026-04-05 22:39:25.954887,2375,289,2,1.0,22.018
2026-04-05 22:39:28.168843,2375,289,2,1.0,22.176
2026-04-05 22:39:30.422394,2376,290,2,1.0,22.334
2026-04-05 22:39:32.848543,2374,289,2,1.0,22.493
2026-04-05 22:39:35.203814,2367,289,2,1.0,22.651
2026-04-05 22:39:37.462445,2372,289,2,1.0,22.81
2026-04-05 22:39:39.913006,2374,289,2,1.0,22.968
2026-04-05 22:39:42.205516,2373,289,2,1.0,23.126
2026-04-05 22:39:44.451647,2375,289,2,1.0,23.285
2026-04-05 22:39:46.705462,2372,289,2,1.0,23.443
2026-04-05 22:39:49.129691,2374,289,2,1.0,23.602
2026-04-05 22:39:51.453568,2373,289,2,1.0,23.76
2026-04-05 22:39:53.703835,2375,289,2,1.0,23.918
2026-04-05 22:39:55.953035,2375,289,2,1.0,24.077
2026-04-05 22:39:58.209309,2376,290,2,1.0,24.235
2026-04-05 22:40:00.455894,2372,289,2,1.0,24.394
2026-04-05 22:40:02.709460,2378,290,2,1.0,24.552
2026-04-05 22:40:05.104271,2375,289,2,1.0,24.71
2026-04-05 22:40:07.454344,2373,289,2,1.0,24.869
2026-04-05 22:40:09.718775,2376,290,2,1.0,25.027
2026-04-05 22:40:11.970503,2376,290,2,1.0,25.186
2026-04-05 22:40:14.177828,2377,290,2,1.0,25.344
2026-04-05 22:40:16.457838,2378,290,2,1.0,25.502
2026-04-05 22:40:18.729077,2375,289,2,1.0,25.661
2026-04-05 22:40:20.954891,2377,290,2,1.0,25.819
2026-04-05 22:40:23.206461,2378,290,2,1.0,25.978
2026-04-05 22:40:25.453556,2376,290,2,1.0,26.136
2026-04-05 22:40:27.705112,2374,289,2,1.0,26.294
2026-04-05 22:40:29.955865,2373,289,2,1.0,26.453
2026-04-05 22:40:32.247312,2372,289,2,1.0,26.611
2026-04-05 22:40:34.455937,2369,289,2,1.0,26.77
2026-04-05 22:40:36.706061,2368,289,2,1.0,26.928
2026-04-05 22:40:38.958881,2365,288,2,1.0,27.086
2026-04-05 22:40:41.214339,2368,289,2,1.0,27.245
2026-04-05 22:40:43.463836,2370,289,2,1.0,27.403
2026-04-05 22:40:45.860635,2370,289,2,1.0,27.562
2026-04-05 22:40:48.178419,2371,289,2,1.0,27.72
2026-04-05 22:40:50.457540,2369,289,2,1.0,27.878
